SalaryUSD|Country|PrimaryDatabase|YearsWithThisDatabase|EmploymentStatus|JobTitle|ManageStaff|YearsWithThisTypeOfJob|HowManyCompanies|OtherPeopleOnYourTeam|PopulationOfLargestCityWithin20Miles|EmploymentSector|CareerPlansThisYear|Gender|DatabaseServers|Education|EducationIsComputerRelated|Certifications|HoursWorkedPerWeek|TelecommuteDaysPerWeek
85000|USA|M|10|E|DBAG|N|4||0||PB|SR|M|10|Bachelors (4 years)|Yes|N|40|three
123000|USA|M|9|E|DBAP|N|10||2||PB|C|M|10|Bachelors (4 years)|Yes|YesValid|40|one
152000|USA|M|18|E|DBAG|N|34||1||PB|S|M|200|Bachelors (4 years)|No|YesExpired|46|two
120000|USA|M|20|E|E|N|1||0||PB|S|F|4|Bachelors (4 years)|No|N|50|five
120000|USA|M|20|E|E|N|1||0||PB|S|F|4|Bachelors (4 years)|No|N|50|five
120000|USA|M|20|E|E|N|1||0||PB|S|F|4|Bachelors (4 years)|No|N|50|five
120000|USA|M|20|E|E|N|1||0||PB|S|F|4|Bachelors (4 years)|No|N|50|five
95000|USA|M|7|E|M|Y|2||0||PB|S|M|6|Bachelors (4 years)|No|N|45|zero
120000|USA|M|20|E|E|N|1||0||PB|S|F|4|Bachelors (4 years)|No|N|50|five
52256|UK|M|10|E|D|N|10||4||PB|SE|M|100|Bachelors (4 years)|Yes|YesValid|35|two
60000|USA|M|4|E|D|N|4||4||PB|S|M|100|Bachelors (4 years)|Yes|N|40|two
97500|USA|M|16|E|DT|N|7||0||PB||M|15|Bachelors (4 years)|No|N|45|zero
138000|USA|M|20|E|DBAG|N|4||0||NP|SR|F|50|Bachelors (4 years)|No|N|45|three
125000|USA|M|20|E|DBAP|N|20||1||PB|S|M|50|Bachelors (4 years)|Yes|N|48|zero
76000|USA|M|5|E|DBAP|N|5||5||PB||M|516|Bachelors (4 years)|No|YesExpired|70|zero
43000|UK|M|1|E|DBAP|N|1||5||PB|S|F|100|None (no degree completed)||YesValid|38|zero
135000|USA|M|17|E|DBAP|N|12||2||NP|S|M|15|Bachelors (4 years)|Yes|N|50|zero
38000|UK|M|4|E|DBAP|N|3||5||PB|S|F|100|Bachelors (4 years)|Yes|N|38|zero
117000|USA|O|22|E|DBAG|N|5||0||PB|C|M|15|None (no degree completed)||YesExpired|75|two
17500|Turkey|M|2|E|DBAG|N|2||1||PB|SR|M|30|Bachelors (4 years)|Yes|N|40|one
151000|USA|M|17|E|DT|N|9||5||PB|SE|M|12|Bachelors (4 years)|No|N|55|four
31000|Argentina|M|20|E|DBAD|N|5||0||PB|S|M|5|None (no degree completed)||N|40|five
20000|Ukraine|M|4|P|AN|Y|4||0||PB|S|M|6|None (no degree completed)|Yes|N|46|five
135000|USA|M|10|E|A|N|1||3||PB|S|M|15|Bachelors (4 years)|Yes|N|45|zero
87000|USA|M|3|E|D|N|3||3||PB|S|M|0|Bachelors (4 years)|No|N|42|one
130000|USA|M|15|E|DBAG|N|5||1||PB|S|M|16|Bachelors (4 years)|Yes|N|30|zero
108000|USA|M|10|E|DBAP|N|1||1||FG|S|F|140|Bachelors (4 years)|Yes|N|40|zero
130000|USA|O|22|E|DBAP|N|6||2||PB|S|M|300|Bachelors (4 years)|Yes|N|50|three
114000|UK|M|7|E|DBAG|Y|7||6||PB||F|1000|Bachelors (4 years)|Yes|N|45|one
64000|USA|M|27|IC|DBAG|N|27||0||PB|SE|F|15|Masters|Yes|YesExpired|30|five
100000|USA|M|5|E|DBAG|N|1||1||PB|S|F|3|Masters|Yes|YesValid|45|five
104000|USA|M|10|E|DBAP|N|10||6||NP|S|M|300|Masters|Yes|YesValid|40|five
85544|USA|M|18|E|DA|N|30||0||PB|S|M|30|Bachelors (4 years)||N|45|five
35100|Guatemala|M|1|EC|DBAP|N|1||2||PB|SR|M|170|Bachelors (4 years)|Yes|YesValid|44|zero
120000|USA|O|12|E|DBAG|N|12||6||PB|SE|M|700|Masters|Yes|YesValid|50|five
95000|USA|M|6|E|M|Y|6||0||PB|S|M|4|Bachelors (4 years)|Yes|N|40|one
32000|UK|O|15|E|DBAP|N|21||1||LG|S|M|10|None (no degree completed)|Yes|N|37|zero
9360|India|M|3|E|DBAG|N|1||1||PB|C|M|5|Bachelors (4 years)|Yes|YesValid|45|zero
61386|UK|M|3|E|DBAP|N|1||2||PB||F|350|Masters|No|YesValid|40|zero
62000|Italy|M|5|P|A|Y|20||0||PB|SE|M|3|Doctorate/PhD|Yes|YesExpired|45|zero
65000|UK|M|12|E|DBAG|N|10||1||PB|S|M|40|Bachelors (4 years)|Yes|N|35|zero
220000|USA|M|20|IC|A|Y|5||5||PB||M|200|None (no degree completed)||YesValid|50|one
131000|USA|M|10|E|DBAP|Y|1||2||PB|S|F|30|Masters|Yes|N|45|one
95000|USA|M|15|E|AN|N|18||1||PB||M|2|None (no degree completed)||YesExpired|45|zero
53460|UK|M|17|E|A|N|1||5||FG|S|M|8|Bachelors (4 years)|Yes|N|38|zero
70000|USA|M|4|E|DBAG|N|2||0||NP|S|M|4|Bachelors (4 years)|No|N|42|zero
110000|USA|M|6|E|DBAG|Y|1||0||PB|SR|M|14|Masters|Yes|YesValid|60|zero
97000|USA|M|9|E|AN|N|9||1||PB|S|F|20|Masters|Yes|YesExpired|65|two
30000|Russia|M|10|EC|DBAG|Y|3||1||PB|SE|M|12|Masters|Yes|N|50|zero
128000|USA|M|13|E|DBAP|N|9||6||PB|S|M|650|Associates (2 years)||N|45|zero
140000|USA|M|18|E|DA|N|18||0||PB|SE|M|5|Associates (2 years)|Yes|N|50|zero
86500|USA|M|5|E|AN|N|5||0||PB|S|M|6|Bachelors (4 years)|No|N|40|zero
136000|USA|M|20|E|A|Y|3||0||PB|S|M|5|None (no degree completed)||YesExpired|40|zero
135000|USA|M|22|E|DBAG|N|2||3||PB||M|18|Bachelors (4 years)|Yes|YesExpired|55|one
73840|USA|M|2|E|DBAP|N|2||1||NP|S|F|150|Bachelors (4 years)|No|N|42|zero
98000|USA|M|21|E|DA|N|28||0||SG|S|M|3|Masters|Yes|YesValid|50|zero
63000|USA|M|10|E|DBAP|Y|10||0||PB|S|F|7|Bachelors (4 years)|Yes|YesExpired|50|zero
100000|USA|M|20|E|DBAP|N|3||0||PB|SR|F|100|Associates (2 years)||N|55|zero
99000|USA|M|5|E|DT|N|5||6||PB|S|M|10|Masters|No|YesValid|45|zero
60000|USA|M|14|E|AN|Y|14||0||E|S|M|1|Bachelors (4 years)|Yes|N|42|zero
47000|France|O|1|E|D|Y|1||2||PB||M|10|Masters|Yes|N|45|zero
124000|USA|M|12|E|DBAP|N|10||1||PB|S|M|40|Associates (2 years)|No|N|40|one
90000|USA|M|11|E|DBAP|N|11||2||PB|S|M|200|Bachelors (4 years)|Yes|N|40|zero
102232|USA|M|11|E|A|Y|3||0||NP|S|M|5|Associates (2 years)|Yes|N|45|zero
124000|USA|M|17|E|DBAG|N|2||0||NP|S|M|12|None (no degree completed)||N|40|five
115000|USA|M|10|E|DT|N|11||6||PB|S|M|30|Masters|Yes|N|40|zero
130000|USA|DB2|10|EC|E|N|10||2||FG|S|M|120|Masters|Yes|YesExpired|40|one
86000|USA|M|20|E|DBAG|N|9||0||NP|S|M|100|Bachelors (4 years)|Yes|N|40|zero
94500|USA|M|20|E|DBAG|N|15||1||PB|S|M|3|Bachelors (4 years)|Yes|YesValid|45|zero
42100|Mexico|O|10|E|DBAP|N|1||5||PB|S|M|500|Bachelors (4 years)|Yes|YesExpired|48|zero
10095|Colombia|M|5|EC|DBAD|Y|5||1||PB|SE|M|200|Bachelors (4 years)|Yes|N|45|zero
85585|Australia|M|10|E|DBAP|Y|2||0||LG|S|M|20|Bachelors (4 years)|No|N|40|zero
123000|USA|M|17|E|A|N|7||0||PB|S|M|2|Bachelors (4 years)|Yes|YesExpired|50|zero
188000|USA|M|18|IC||N|15||4||PB|S|M|32|Bachelors (4 years)|No|YesValid|44|zero
110000|USA|M|15|E|DBAP|N|5||2||NP|S|M|2000|Bachelors (4 years)|No|YesValid|40|one
80000|USA|M|4|IC|D|N|2||0||PB||M|3|Masters|Yes|N|40|zero
124000|USA|M|15|E|M|Y|3||2||PB|SE|M|150|Associates (2 years)|No|N|40|five
30000|Ukraine|M|10|E|DT|Y|12||6||PB|SE|M|10|Masters|Yes|YesExpired|50|zero
44000|Spain|M|7|EC|DBAG|Y|2||0||PB|S|M|4|Associates (2 years)|Yes|N|42|one
35000|Russia|M|8|E|DBAP|N|8||0||PB|SR|M|500|Bachelors (4 years)|Yes|YesValid|40|one
54000|Spain|M|5|E|M|Y|3||0||PB|S||4|Masters||YesValid|42|five
65105|UK|M|9|E|DBAP|N|9||0||PB|SR|M|500|None (no degree completed)||YesValid|37|zero
37260|Romania|M|5|E|DBAG|Y|1||0||PB|SE|M|4|Bachelors (4 years)|Yes|N|40|zero
100000|USA|M|18|E|DBAG|N|18||0||E|S|M|6|Masters|No|YesExpired|40|five
65000|USA|M|3|EC|AN|N|3||2||PB||M|20|Bachelors (4 years)|Yes|N|40|zero
54100|UK|M|1|E|DBAG|N|1||1||PB|S|M|8|None (no degree completed)||YesExpired|38|zero
87324|France|O|20|E|A|Y|20||6||PB|SE|F|6|Doctorate/PhD|Yes|YesExpired|38|one
78000|USA|M|2|E|DBAG|N|2||1||PB|S|M|250|Bachelors (4 years)|Yes|YesValid|40|zero
187500|USA|MS|17|E|A|N|10||3||PB|SE|M|10|None (no degree completed)||N|40|five
98000|USA|M|5|E|DBAD|N|1||6||PB|SR|M|25|Bachelors (4 years)|Yes|YesValid|45|zero
63000|USA|M|3|E|DBAG|N|3||2||PB|SR|M|2000|Bachelors (4 years)|No|N|45|one
90000|USA|M|7|E|DBAG|N|6||0||PB|S|M|2|Bachelors (4 years)|Yes|N|45|zero
180000|USA|M|18|E|DT|N|18||6||PB|S|M|50|Masters|Yes|YesExpired|40|zero
150000|USA|O|20|IC|DBAG|N|20||0||SG|S|M|30|Bachelors (4 years)|No|YesValid|40|five
110000|USA|M|23|E|AN|N|1||0||PB|S|M|2|Bachelors (4 years)|Yes|YesExpired|40|five
105000|USA|M|6|E|DBAP|N|4||0||LG|S|M|230|Associates (2 years)|Yes|N|40|one
100000|Uganda|M|10|E|A|N|1||0||PB|SE|M|145|Bachelors (4 years)|Yes|N|45|zero
120000|USA|M|16|E|M|Y|1||2||PB|S|F|5|Bachelors (4 years)|Yes|YesExpired|50|five
93000|USA|M|9|E|DA|N|7||6||PB|S|M|2|Associates (2 years)|Yes|N|45|one
50000|USA|M|4|E|DT|N|4||3||PB||M|11|None (no degree completed)||N|45|zero
127000|USA|M|7|E|DBAP|N|5||1||PB|SE|M|500|Masters|Yes|N|40|one
85000|USA|M|5|E|DBAG|N|1||0||PB|S|M|3|Bachelors (4 years)|Yes|YesValid|40|zero
105300|Australia|M|15|E|DBAP|N|1||1||PB|S|M|25|Bachelors (4 years)|Yes|YesExpired|38|zero
90000|Norway|M|6|E|DS|N|4||0||PB|S|M|16|Associates (2 years)|No|N|46|one
90000|USA|M|18|E|M|Y|1||0||PB|S|F|15|Masters|No|YesExpired|42|five
77000|USA|M|10|E|DBAD|N|10||1||SG|S|M|7|Bachelors (4 years)|Yes|N|40|zero
80000|USA|M|4|IC|D|N|2||0||PB||M|3|Masters|Yes|N|40|zero
99000|USA|O|19|E|DBAG|N|20||3||PB|SR|F|50|Masters|Yes|YesValid|45|one
54000|USA|M|4|E|DT|N|4||2||PB|SE|F|5|Bachelors (4 years)|Yes|N|42|zero
63000|UK|M|7|E|DBAD|N|4||0||LG|S|M|40|Bachelors (4 years)|No|N|37|zero
10000|India|M|4|E|DBAP|N|4||6||PB|C|F|1|Bachelors (4 years)|Yes|N|49|zero
54000|USA|M|5|E|DT|N|5||3||PB|S|M|10|Associates (2 years)|Yes|N|40|five
101000|Australia|A|2|EC|DA|N|7||6||PB|S|M|3|Bachelors (4 years)|Yes|YesValid|45|zero
115000|USA|M|10|EC|DBAG|N|3||6||PB|S|F|50|Bachelors (4 years)|Yes|N|40|five
95000|USA|M|14|E|D|N|1||0||PB|S|F|3|None (no degree completed)||YesValid|42|zero
155000|USA|M|6|E|E|Y|6||6||PB|SE|M|300|Bachelors (4 years)|Yes|YesValid|68|zero
82560|SaudiArabia|M|7|E|DBAP|N|1||0||SG|SR|M|28|Masters|Yes|YesValid|40|zero
110000|USA|M|14|E|DBAP|N|14||6||PB||M|150|Bachelors (4 years)|Yes|YesExpired|40|zero
110000|Germany|M|17|IC|A|Y|5||5||PB|S|M|20|None (no degree completed)||YesExpired|60|one
75000|SaudiArabia|O|10|E|DBAG|N|10||5||SG|SR|M|130|Bachelors (4 years)|Yes|YesValid|44|zero
95000|USA|M|20|E|DA|N|2||0||PB|SR|M|6|Bachelors (4 years)|No|YesExpired|50|zero
67000|UK|M|20|E|DT|Y|12||2||PB|S|F|25|Bachelors (4 years)|No|YesExpired|40|zero
62400|South-Africa|M|10|E|M|Y|6||6||PB|S|M|300|Bachelors (4 years)|Yes|N|50|zero
87000|USA|M|15|E|AN|N|3||0||PB|SE|F|10|Masters|Yes|N|40|two
90200|USA|M|15|E|D|N|5||0||PB|S|M|4|Bachelors (4 years)|No|N|42|one
130000|USA|M|10|E|M|Y|7||0||PB||M|10|Masters|No|YesExpired|55|zero
120000|USA|M|20|EC|DT|N|2||0||PB|C|M|12|None (no degree completed)||YesValid|40|zero
70879|Israel|M|3|EC|DBAD|N|3||0||PB|S|M|500|Bachelors (4 years)|Yes|N|48|zero
95000|USA|M|15|E|D|N|8||5||PB|SE|M|16|Bachelors (4 years)|No|N|45|zero
6260|India|M|2|E|DBAD|N|2||1||PB|C|M|40|Masters|Yes|N|40|five
74422|Australia|M|17|E|DBAG|N|4||1||LG|S|M|4|Bachelors (4 years)|Yes|N|38|zero
105000|Australia|M|2|E|A|N|5||0||PB|S|M|8|Bachelors (4 years)|Yes|N|40|zero
14139|India|M|8|EC|DT|Y|7||2||PB|SE|M|8|Bachelors (4 years)|Yes|N|40|zero
86000|UK|M|2|E|M|Y|2||1||PB|C|M|2|Bachelors (4 years)|Yes|YesValid|40|zero
129000|USA|MS|10|E|DBAG|N|32||1||PB|S|M|68|Bachelors (4 years)|Yes|YesExpired|45|one
74000|UK|M|10|E||N|2||5||PB||F|0|Bachelors (4 years)|No|YesValid|45|two
24400|Slovakia|M|12|E|DA|N|2||1||PB|S|M|2|Masters|No|N|30|zero
40541|UK|M|4|E|DT|N|4||0||PB|S|M|4|None (no degree completed)||N|40|zero
47714|UK|M|12|E|DT|Y|8||1||LG|S|M|4|Associates (2 years)||N|37|zero
156000|Ireland|M|15|IC|A|Y|30||0||PB|S|M|100|Doctorate/PhD|Yes|N|50|five
62400|South-Africa|M|22|IC|DBAP|N|1||0||PB|S|M|16|None (no degree completed)|No|YesExpired|40|five
85000|Ireland|M|10|E|DBAG|N|0||0||PB|S|M|23|Bachelors (4 years)|Yes|YesValid|40|zero
50000|Spain|O|10|E|AN|N|5||2||PB|S|F|9999|Masters|Yes|YesValid|40|two
31000|South-Africa|M|5|E|DBAG|Y|5||3||PB|SE|M|90|Bachelors (4 years)|No|YesValid|54|one
41000|UK|M|7|E|D|N|4||6||LG|S|M|3|None (no degree completed)||N|37|zero
84000|UK|M|18|E|DBAG|N|5||0||PB|S|M|18|Masters|No|YesExpired|42|zero
73800|UK|M|6|E|DA|N|6||6||PB|SE|F|1|Masters|No|N|40|zero
60000|France|M|16|E|DBAG|N|16||0||PB|S|M|2|Associates (2 years)|No|YesValid|40|one
116000|Denmark|M|29|E|DT|N|0||0||PB|SR|M|20|Bachelors (4 years)|Yes|YesExpired|37|zero
50000|UK|M|10|E|DBAP|Y|2||0||LG|SE|M|500|Bachelors (4 years)|No|YesValid|37|one
30000|South-Africa|M|5|E|D|N|1||1||PB|S|M|10|Bachelors (4 years)|Yes|YesValid|37|zero
82000|USA|M|18|E|E|N|9||0||PB|S|M|12|Bachelors (4 years)|No|N|45|zero
66500|UK|M|2|E|DBAG|N|2||0||PB|S|M|1|None (no degree completed)|No|YesExpired|40|five
46750|UK|M|15|E||N|10||0||NP|S|M|6|Bachelors (4 years)|Yes|YesExpired|38|zero
83000|UK|M|4|E|DBAG|N|3||0||PB|SR|M|15|Masters|No|YesValid|42|one
67700|UK|M|10|E|D|N|10||1||PB|S|M|5|Bachelors (4 years)|No|YesExpired|40|one
66000|UK|M|18|E|DBAG|N|10||1||PB|S|M|20|Masters|No|YesExpired|35|zero
140000|USA|M|18|EC|DT|N|21||1||PB|S|M|2|Bachelors (4 years)|No|N|45|zero
90500|Finland|M|20|P|DBAG|N|10||2||PB|S|M|8|Masters|Yes|YesExpired|30|one
105000|USA|M|20|E|DBAP|N|5||1||PB|S|M|20|Bachelors (4 years)|No|YesExpired|45|five
82000|USA|M|12|E|DT|N|1||0||NP|S|M|1|None (no degree completed)||YesValid|40|zero
155000|USA|M|13|E|DBAG|Y|11||0||PB|S|M|10|None (no degree completed)||YesExpired|45|zero
62000|USA|M|2|E|DA|N|2||1||PB|SR|M|15|Bachelors (4 years)|Yes|N|40|zero
47449|UK|M|4|E|DBAD|N|3||0||PB||M|5|None (no degree completed)||YesValid|40|zero
75000|USA|M|20|E|AN|N|10||1||PB|S|M|6|Associates (2 years)|Yes|YesExpired|45|one
77000|UK|M|9|E|DBAP|N|4||2||PB|S|M|113|Bachelors (4 years)|Yes|YesValid|38|zero
65000|USA|M|8|E|D|N|1||1||LG|S|M|8|None (no degree completed)||N|40|one
76000|UK|M|17|E|D|N|3||0||PB||M|50|Masters|Yes|YesExpired|35|one
85000|Israel|M|6|EC|DBAG|N|4||4||PB|S|F|100|None (no degree completed)||YesValid|50|zero
100000|UK|M|12|E|DBAP|Y|3||2||PB|S|M|150|Bachelors (4 years)|No|YesValid|40|one
48000|UK|M|5|E|AN|N|5||0||PB|SE|M|5|Bachelors (4 years)|Yes|YesValid|38|one
100000|Ireland|M|10|E|DBAG|N|10||2||PB|S|M|30|Masters|Yes|YesExpired|40|three
82000|USA|M|10|E|DA|N|10||0||PB||F|1|Doctorate/PhD|Yes|N|40|zero
85000|USA|M|10|E|M|Y|3||0||PB||M|3|None (no degree completed)||N|50|zero
75000|USA|M|15|E|DA|N|15||0||PB|S|M|1|Associates (2 years)|Yes|N|45|zero
70000|USA|M|17|E|D|N|1||0||PB|SR|M|6|Associates (2 years)|No|N|45|five
83000|USA|M|20|E|DA|N|20||0||LG|S|M|34|Bachelors (4 years)|Yes|N|42|zero
45000|UK|M|3|EC|DT|N|3||6||PB|S|M|30|Doctorate/PhD|No|YesValid|40|zero
32500|UK|M|1|E|DBAG|N|1||4||PB|SR|M|30|Bachelors (4 years)|Yes|N|37|one
110000|USA|M|16|E|DA|N|19||4||PB|S|M|5|Bachelors (4 years)|Yes|N|41|five
110000|USA|M|23|E|DBAD|N|1||6||PB|S|M|1000|Bachelors (4 years)|No|N|45|zero
108000|USA|M|15|E|DT|Y|7||2||PB|C|M|2|Bachelors (4 years)|Yes|N|48|zero
102900|USA|M|22|E|DBAG|N|22||0||PB|S|F|9|Bachelors (4 years)|Yes|YesExpired|45|zero
106000|UK|M|22|E|DS|N|2||0||PB|SR|M|100|Doctorate/PhD|Yes|YesValid|35|two
80000|USA|M|5|E|DBAP|N|5||1||PB|S|M|100|Bachelors (4 years)|Yes|N|40|zero
66000|USA|M|17|E|DT|N|10||4||PB|S|F|30|Masters|No|N|50|zero
96000|USA|M|20|E||N|20||2||PB|S||15|None (no degree completed)||N|45|zero
130000|USA|M|20|E|DBAG|N|15||1||PB|SE|M|150|Bachelors (4 years)|Yes|YesExpired|45|one
132000|USA|M|20|EC|DS|N|11||6||PB|SR|M|15|Bachelors (4 years)|Yes|N|40|four
116000|USA|M|20|E|DT|N|15||1||LG|S|M|5|Associates (2 years)|Yes|YesExpired|43|zero
198000|USA|M|20|E|M|Y|15||1||PB|C|M|3|Bachelors (4 years)|No|N|55|zero
50000|USA|M|5|E|DA|N|5||4||PB||M|5|Bachelors (4 years)|Yes|N|50|zero
108000|USA|M|19|E|E|N|2||3||PB|SE|M|5|Masters|No|N|45|three
69000|UK|M|10|E|DT|N|10||1||PB|S|F|10|Associates (2 years)|No|YesValid|37|zero
77000|UK|M|6|E|DBAG|N|2||1||PB|SR|M|20|None (no degree completed)||N|37|zero
96000|USA|M|16|E|D|N|3||0||NP|S|M|3|Bachelors (4 years)|Yes|N|40|zero
72000|USA|M|15|E|AN|N|10||3||NP|C|M|6|Bachelors (4 years)|Yes|YesExpired|40|zero
154000|USA|M|10|E|D|Y|10||1||PB|S|M|2|Bachelors (4 years)|No|N|45|zero
100000|USA|M|12|E|AN|N|4||0||LG|S|M|30|Bachelors (4 years)|Yes|N|40|zero
100000|USA|M|19|E|M|Y|17||0||PB|S|M|3|Bachelors (4 years)|Yes|N|42|zero
61000|USA|M|15|E|AN|N|15||6||SG|SR|M|3|Masters|No|N|40|zero
50000|USA|M|10|E|DBAG|N|10||0||E|S|M|3|Masters|Yes|N|40|zero
130000|USA|M|7|E|A|Y|3||0||PB|S|M|6|Bachelors (4 years)|No|YesExpired|60|three
135000|USA|M|12|E|DA|N|1||6||PB|SE|M|5|Bachelors (4 years)|No|N|38|zero
85000|USA|M|10|E|AN|N|2||4||PB|S|M|200|Bachelors (4 years)|Yes|N|42|zero
58000|USA|M|14|E|M|Y|11||0||E|SR|M|10|Bachelors (4 years)|No|N|40|zero
110000|USA|M|10|E|DBAG|N|15||2||PB|S|M|150|None (no degree completed)||N|40|one
95000|USA|M|15|E|DA|N|15||2||PB|SR|F|4|Bachelors (4 years)|Yes|N|45|zero
50000|UK|M|12|E|DBAP|N|12||0||LG|SE|M|40|Associates (2 years)|Yes|YesExpired|40|zero
33000|ElSalvador|M|8|E|DBAG|N|7||2||PB||M|50|Masters|Yes|YesExpired|48|zero
80000|USA|M|5|E|DBAG|N|4||0||PB|SR||3|Bachelors (4 years)|Yes|N|40|one
102000|USA|M|21|E|DT|N|21||1||PB|SR|F|3|Bachelors (4 years)|No|N|35|zero
76000|USA|M|5|E|A|N|2||0||NP|S|M|75|Bachelors (4 years)|No|N|50|zero
101000|USA|M|18|E|DT|N|11||2||LG|S|M|12|Associates (2 years)|No|N|40|zero
130000|USA|M|19|E|DBAP|N|15||2||PB|S|M|360|Bachelors (4 years)|Yes|N|45|two
101900|USA|M|5|E|DBAP|N|1||0||FG|S|M|50|Bachelors (4 years)|No|YesValid|40|zero
99000|USA|M|17|E||N|15||0||LG|SE|M|5|Bachelors (4 years)|No|N|44|zero
57000|Canada|M|16|E|DA|N|19||0||PB|C|M|1|Associates (2 years)|Yes|N|40|five
130000|USA|M|15|E|DBAP|Y|15||2||PB|S|M|400|Bachelors (4 years)|No|N|50|five
105800|USA|M|12|E|DT|N|9||0||PB|SR|M|6|Associates (2 years)|Yes|YesExpired|40|zero
85000|USA|O|6|E|A|N|21||2||LG|S|M|500|Bachelors (4 years)|Yes|N|42|zero
142000|USA|M|19|E|D|N|10||0||PB|S|M|4|Bachelors (4 years)|No|YesValid|50|zero
56000|Canada|M|10|E|DT|N|10||1||PB||F|7|Bachelors (4 years)|Yes|YesExpired|40|zero
87000|USA|M|6|EC|D|N|1||0||PB|SR|F|6|None (no degree completed)||YesExpired|40|three
93000|USA|M|4|E|D|N|3||0||PB|SE|M|5|Masters|Yes|YesValid|40|one
79280|USA|M|15|E|DA|N|3||3||SG|SR|M|15|Bachelors (4 years)|No|YesExpired|40|zero
65000|Germany|M|4|E|D|N|3||2||PB|SR|M|3|Masters|Yes|N|40|zero
115000|USA|M|10|E|DT|N|6||3||PB|S|M|9|Masters|No|N|40|two
175000|USA|M|22|E|A|N|10||3||PB|SE||30|Associates (2 years)|Yes|YesExpired|42|three
69000|USA|M|13|E|D|N|6||0||PB|S|F|3|Associates (2 years)|Yes|N|40|zero
79000|USA|M|6|E|DT|N|2||0||PB|C|F|4|Bachelors (4 years)|No|N|40|zero
85000|USA|M|12|E|M|Y|2||0||E|C|M|10|Bachelors (4 years)|Yes|N|40|zero
73000|USA|M|9|E|DT|N|4||0||E|S|M|6|Associates (2 years)|Yes|N|40|zero
110000|USA|M|18|E|DBAG|N|18||4||PB|SR|M|100|Masters|No|YesExpired|40|five
75000|USA|M|21|P|DT|N|5||0||PB|S|M|3|Masters|Yes|N|12|five
88000|USA|M|10|EC|DA|N|1||4||NP|S|M|100|Bachelors (4 years)|Yes|YesExpired|35|five
140000|USA|M|15|IC|DBAP|N|8||1||PB|SR|M|110|Bachelors (4 years)|Yes|N|40|zero
137000|USA|M|14|E|A|N|2||0||PB|S|M|20|Bachelors (4 years)|Yes|YesExpired|40|zero
62400|USA|M|20|E|AN|N|14||0||PB|S|M|2|None (no degree completed)||YesExpired|40|zero
122000|USA|M|18|E|A|N|1||5||PB|S|F|5|Bachelors (4 years)|No|N|40|one
115000|USA|M|19|E|DBAP|N|20||2||PB|S|F|350|None (no degree completed)||N|45|five
142600|USA|O|22|E|DBAP|Y|3||1||PB|S|M|100|Bachelors (4 years)|Yes|N|60|zero
117000|USA|M|12|E|AN|N|4||3||PB|S|M|50|Bachelors (4 years)|Yes|N|40|five
136000|USA|M|10|E|DBAP|N|0||1||PB|SR|M|130|None (no degree completed)||N|45|two
130000|Canada|A|1|IC|DA|N|13||2||NP||M|6|Bachelors (4 years)|Yes|YesExpired|40|three
79000|USA|M|4|E|DBAP|N|4||0||PB|S|M|20|None (no degree completed)||YesValid|40|zero
151400|USA|M|18|E|A|N|9||1||PB|S|M|15|Masters|Yes|YesValid|42|zero
107000|UK|M|6|E|M|N|1||4||PB|S|M|30|Bachelors (4 years)|Yes|YesValid|50|four
115000|USA|M|8|E|DBAG|N|1||3||PB|SE|M|50|Associates (2 years)|Yes|N|50|three
135000|USA|M|24|E|M|Y|18||0||PB|S|F|35|Bachelors (4 years)|Yes|YesExpired|45|zero
62000|USA|M|12|E|DT|N|3||2||PB|SE|M|3|Masters|No|YesValid|44|one
117000|USA|M|5|E|DBAP|N|4||0||PB|S|M|168|Bachelors (4 years)|Yes|N|50|five
95000|USA|M|20|E|DBAP|N|1||2||NP|C|M|165|None (no degree completed)||YesExpired|45|zero
65543|USA|M|21|E|D|N|29||3||PB|SR|M|30|Masters|No|YesValid|45|five
65000|USA|M|15|EC|A|Y|2||0||PB|S|F|3|Bachelors (4 years)|Yes|N|28|five
88000|USA|M|9|E|D|Y|9||5||PB|S|F|29|Bachelors (4 years)|Yes|N|45|two
103000|USA|M|10|E|M|Y|3||4||PB|S|M|1|Bachelors (4 years)|No|N|45|zero
94000|USA|M|10|E|A|N|2||4||PB||M|5|Bachelors (4 years)|No|N|45|zero
69875|USA|M|4|E|DBAG|N|3||3||PB|S|M|350|None (no degree completed)||N|40|zero
82000|USA|M|7|E|D|N|2||2||PB|S|M|5|Bachelors (4 years)|Yes|YesValid|45|zero
77000|USA|MA|10|E|DA|N|2||0||NP|SE|F|5|Bachelors (4 years)|Yes|N|42|zero
65000|USA|M|8|E|DBAG|Y|5||0||E|C|M|3|None (no degree completed)||N|45|zero
104000|USA|M|15|E|DBAG|N|4||0||LG|C|F|25|Bachelors (4 years)|No|YesExpired|45|one
110000|USA|M|13|E|M|Y|13||0||PB|S|M|3|Bachelors (4 years)|No|N|42|zero
46350|USA|M|1|E|DBAD|N|4||2||PB|SE|F|20|None (no degree completed)|Yes|YesExpired|55|zero
67000|USA|M|4|E|DBAG|N|4||1||E|SE|M|25|Bachelors (4 years)|Yes|N|40|zero
46000|USA|M|1|E|DBAD|N|1||2||SG|SE|F|20|None (no degree completed)|Yes|YesExpired|50|zero
80000|USA|M|17|E|AN|N|15||2||E||F|4|Bachelors (4 years)|No|N|40|zero
